Seed No. per image,Class,Area-SAM(mm2),Length-SAM(mm),Width-SAM(mm),Perimeter-SAM(mm),Area-SAM_taubin(mm2),Length-SAM_taubin(mm),Width-SAM_taubin(mm),Perimeter-SAM_taubin(mm),Area-SAM_minEnc(mm2),Length-SAM_minEnc(mm),Width-SAM_minEnc(mm),Perimeter-SAM_minEnc(mm),centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,Area-SAM(pix),Eccentricity,Equivalent diameter area,Perimeter(pix),solidity,area_convex,extent,Axis Major Length-SAM(pix),Axis Minor Length-SAM(pix),Aspect Ratio,Roundness,Compactness,Circularity-SAM,Shape,Shapefactor1,Shapefactor2,Shapefactor3,Shapefactor4,RGB value of Seed,color_seeds,TGW(g)
3,Faba-Seed-CC_Vf575-1-1,213.43663171644303,18.238426475792693,14.978671586186334,53.071603161281466,213.84094678603347,19.116293695535937,14.318959152577378,56.17300889839717,194.73876314325423,18.24250456464978,13.664452004256743,53.60538959905293,3883.999938020188,1264.3387019656454,3669,1093,4098,1425,112940.0,0.6625194219060855,379.20927491609336,1290.940258945177,0.987790372236216,114336.0,0.792962058022299,439.3211903251167,329.0712247529453,1.335033747344342,0.8516190306225774,0.863170917468065,1.1742339755711524,"Elongated,Oval,Elongated,Ellipse",0.003889863558749,0.0029136818200189,0.7450640327626611,0.994685627670623,"[255, 227, 65]",gold,1151.24415634564
4,Faba-Seed-CC_Vf575-1-1,157.89850764275056,15.575353095122988,12.923537518123153,45.14326726149675,158.19761630836433,16.325039036302332,12.35434028739006,47.781355801077495,144.06599201474395,15.578835724174718,11.789634155839506,45.59731165408181,3878.157183550364,2480.064594504021,3698,2331,4055,2631,83552.0,0.6536783709186959,326.1620922819087,1098.0874452027913,0.9928818433530202,84151.0,0.7801307189542483,375.17395870555896,283.92132738602925,1.3214011154416008,0.8707487544174688,0.8693622910482565,1.1484368997679475,"Elongated,Oval,Elongated,Ellipse",0.0044903049442928,0.0033981392113417,0.7557907930966733,0.9987027970384365,"[254, 255, 55]",yellow,868.3633739026297
5,Faba-Seed-CC_Vf575-1-1,210.27873715651583,17.970548973372885,14.98741190000013,52.62915174201874,210.67707019599044,18.83552248879393,14.327314512781406,55.704701441472906,191.85751227365645,17.9745671651627,13.672425448224956,53.15848806799959,4283.173759088336,1939.7980120249129,4091,1750,4497,2134,111269.0,0.6491575878727692,376.3935319624088,1280.177848998413,0.9895591544160152,112443.0,0.7137020217569786,432.8686455630679,329.2632435013958,1.3146582684417762,0.8531854340666994,0.869532907547052,1.172078143942883,"Elongated,Oval,Elongated,Ellipse",0.0038902897083919,0.0029591642191571,0.7560874773072301,0.993996653707234,"[255, 236, 45]",gold,1133.1716663895772
0,Faba-Seed-CC_Vf468-1-1,55.42995816198939,9.840538861971783,7.209935218436338,27.26249846523732,55.58041221098569,10.05489731463917,7.075752629166337,28.86967560031,53.148715206914325,9.83248162145578,6.919236020735244,28.2310744580314,2856.925876262941,2308.188287389298,2751,2198,2953,2420,32068.0,0.7104852699829987,202.0649542116772,693.4528855298854,0.9892950794385316,32415.0,0.7151012398537151,241.51977504272196,169.96038147163603,1.4210357316892004,0.8380073343767777,0.8366393773592011,1.193306978325787,"Elongated,Oval,Elongated,Ellipse",0.0075314885569016,0.0052999994222164,0.6999654477479916,0.994675912197726,"[32, 29, 46]",black,322.4119159182754
1,Faba-Seed-CC_Vf468-1-1,52.902872006543824,9.42911818312723,7.19652927942676,26.41965850206113,53.04646676217501,9.634514575754052,7.0625961852705705,27.977148587391486,50.7256323320076,9.42139780580634,6.906370599163957,27.358290263766456,3013.486669280533,1331.432104816049,2926,1216,3100,1438,30606.0,0.6801730463619349,197.40508986894028,672.0142853498728,0.9914801256924424,30869.0,0.7923268095681889,231.4221339281224,169.64436219559215,1.3641604762632975,0.8516466208972656,0.8530086838204185,1.1741959346312374,"Elongated,Oval,Elongated,Ellipse",0.0075613322200915,0.0055428465724234,0.7276238146730427,0.9925956495648952,"[13, 16, 51]",black,307.57852745565964
2,Faba-Seed-CC_Vf468-1-1,55.3435325068784,9.999315053490488,7.076214649064126,27.20757781683143,55.4937519699183,10.21713216012101,6.944520705210958,28.811517273212484,53.06584643554268,9.99112781013813,6.79090696474768,28.174202601022145,3256.447498282216,1859.7231557249047,3174,1742,3343,1984,32018.0,0.7334960316342841,201.9073642622538,692.0559159102154,0.991514926297535,32292.0,0.7828744681891535,245.41667444992095,166.80817575930308,1.4712508744418291,0.840082026954438,0.8227124938222339,1.190359950474497,"Elongated,Oval,Elongated,Ellipse",0.0076649595368205,0.0052098249659348,0.6768558474911992,0.995824757492492,"[64, 58, 58]",darkslategray,335.7627366303732
3,Faba-Seed-CC_Vf468-1-1,45.02949482593195,8.933726412249287,6.473665794968372,24.50232585950756,45.15171880093515,9.128331585517186,6.353185761220456,25.94678546865577,43.176287260051296,8.926411652009293,6.21265242997028,25.372839052764512,3320.279336685732,2766.143679705194,3220,2688,3432,2840,26051.0,0.7180559063610478,182.1240329552795,623.2447327281724,0.9901934699152382,26309.0,0.8084347070506455,219.26356103504384,152.6042432696542,1.436811692369533,0.8427854500628538,0.830616962050395,1.1865416043020456,"Elongated,Oval,Elongated,Ellipse",0.0084167041969614,0.0058579034689514,0.6899245376458274,0.9912916425421692,"[26, 26, 60]",black,277.3516401986837
4,Faba-Seed-CC_Vf468-1-1,35.49674506718892,8.400671317932279,5.524893868449522,22.50337242176812,35.59309421120127,8.58366484403258,5.422071229653152,23.829989850629502,34.03586177775953,8.39379301276486,5.302134278205895,23.302867241086368,3492.340037008181,994.1105375925204,3408,890,3563,1085,20536.0,0.775234764734444,161.70110479115874,572.3990616607231,0.9766026250713334,21028.0,0.6794375516956163,206.18060406788604,130.23876651080826,1.5830970270343854,0.7876402355653239,0.7842692358099689,1.2696151806951002,"Elongated,Oval,Elongated,Ellipse",0.0100399592943068,0.0063419734374176,0.6150782342379526,0.973728524015662,"[23, 21, 45]",black,216.91015117553718
5,Faba-Seed-CC_Vf468-1-1,57.120443975960505,9.69446511686669,7.553125812290025,27.57306025404719,57.275486526263975,9.9056416155359,7.4125561749951485,29.19854560861922,54.76962837494358,9.68652747867266,7.248589426421592,28.552669817124784,3723.976699146644,1490.4216244023482,3613,1385,3836,1592,33046.0,0.6633417278955568,205.123070363424,701.352380466497,0.9917767106842738,33320.0,0.7158857043824873,237.93463620507484,178.05044088017257,1.3363327550826123,0.8442211181406216,0.8620984049864404,1.184523791826575,"Elongated,Oval,Elongated,Ellipse",0.0072001039824812,0.00538795741936,0.7432136598801647,0.9931807577226922,"[19, 20, 50]",black,316.7382778984543
6,Faba-Seed-CC_Vf468-1-1,52.05071504714939,8.474385617927249,7.881222035678004,25.860002250270544,52.19199678525048,8.658984877565926,7.73454626851509,27.38449951461916,49.90854624628325,8.467446956934518,7.563457055374526,26.778750668914235,3736.087503735928,2212.7546574569124,3630,2117,3849,2315,30113.0,0.4495813753948089,195.80873936218973,657.7787873376899,0.9912765817367832,30378.0,0.694455975277893,207.9897998245348,185.7846794824603,1.1195207290715856,0.8745893014937347,0.941434337296246,1.1433938172946696,"Elongated,Oval,Elongated,Ellipse",0.006906977047273,0.0061695838834543,0.8862986114404215,0.9922296676549148,"[32, 29, 46]",black,266.77328387905146
7,Faba-Seed-CC_Vf468-1-1,56.39446847302813,10.0178632765599,7.263886629970855,27.665178996012237,56.547540501297846,10.236084422893192,7.128699962318019,29.2960949290027,54.073530695421816,10.00966084628572,6.971012151691952,28.648061333302635,4237.961870900509,1031.2921289768897,4156,904,4340,1150,32626.0,0.7176262779273478,203.8153904555037,703.6955262170047,0.9891462527285956,32984.0,0.7207935666313184,245.87190995338293,171.2321824251165,1.435897776172467,0.8279500103358898,0.8289494741149847,1.2078023884489253,"Elongated,Oval,Elongated,Ellipse",0.0075360727626243,0.0052483351445202,0.6871572306355098,0.9866875393503594,"[9, 12, 45]",black,321.86570324068816
8,Faba-Seed-CC_Vf468-1-1,54.78522277486135,9.584797676110856,7.371579596872977,27.02825034096879,54.933926812622914,9.793585266688938,7.234388678043495,28.621618095007,52.5305141724819,9.576949831469737,7.074363018682213,27.988504018410413,4266.064836725035,1760.634043224483,4166,1658,4372,1878,31695.0,0.6740492095837058,200.88635436579804,687.494516090228,0.9888001497473016,32054.0,0.699360105913504,235.2430299838732,173.77083737581472,1.353754367167561,0.8426789463015051,0.8539524183971341,1.1866915678728809,"Elongated,Oval,Elongated,Ellipse",0.0074220864484579,0.0054825946482352,0.7292347328863139,0.9872047043351172,"[58, 52, 54]",darkslategray,307.1936555730357
9,Faba-Seed-CC_Vf468-1-1,55.7860318610467,8.860905040134574,8.06881167385875,26.79863141670048,55.93745240418337,9.053923930693102,7.918644715359338,28.37846269001831,53.49013454496548,8.853649904608027,7.743483219589966,27.750727243979508,4407.8569126851335,2376.593666728636,4315,2267,4511,2485,32274.0,0.4848286649083411,202.7129326579403,681.653895656662,0.9913075529072088,32557.0,0.7553360793858828,217.47628071857503,190.20674507658643,1.1433678686368802,0.8728403536392453,0.9321151345247658,1.145684884790869,"Elongated,Oval,Elongated,Ellipse",0.0067384359149338,0.0058934977095056,0.8688386240101224,0.9934021657238532,"[15, 16, 37]",black,290.7242323558612
0,Faba-Seed-CC_Vf251-1-1,75.05747639587207,11.592657955363984,8.25911679330724,31.374564983452167,75.1969125258562,11.822921620773622,8.113973332050227,33.23454400397139,72.12184175766522,11.578657566703347,7.946336931820503,32.5479113158782,2491.197648583596,1229.3380114793556,2379,1075,2612,1386,54010.0,0.7273263788821118,262.2359010721952,890.6904755831213,0.9936162775723458,54357.0,0.745345900666547,316.85597009937806,217.45563186090288,1.4571062951455651,0.8555205081276163,0.8276186211354896,1.1688790514076517,"Elongated,Oval,Elongated,Ellipse",0.0058666167394811,0.0040262105510257,0.6849525820502091,0.9980487191815688,"[233, 222, 42]",gold,446.01102285174187
1,Faba-Seed-CC_Vf251-1-1,77.55198056418517,11.40305824074849,8.671452088972844,31.76246940597528,77.69605079624894,11.62955590828119,8.519062359923634,33.64544457283917,74.51878132357912,11.38928683061071,8.343056734947135,32.95032259233664,2603.835534450318,2167.7396649045786,2453,2037,2749,2299,55805.0,0.6807288486935027,266.55793515471595,901.7026688919412,0.9932366289935036,56185.0,0.7195817000206313,311.6737416806348,228.3120750498617,1.36512158462301,0.8624943648258604,0.8552466875052053,1.1594278650178802,"Elongated,Oval,Elongated,Ellipse",0.0055850504736248,0.0040912476489537,0.7314468964886263,0.9985139464021364,"[222, 213, 46]",gold,444.68866301260823
2,Faba-Seed-CC_Vf251-1-1,63.313156214025845,10.10032662832366,7.997954223177541,28.67890511361631,63.43077462998488,10.300948283877318,7.857400361550615,30.379077271251717,60.83686333340992,10.088128519922606,7.695064813001153,29.75143912805776,2925.8716609231983,2763.7708465945257,2814,2632,3044,2901,45559.0,0.6466531519649117,240.8475044890216,814.1635636485403,0.9926140572573968,45898.0,0.7363665750767738,276.0668696049344,210.5794399959335,1.3109868162355522,0.8636956296774766,0.872424513791483,1.15781528311475,"Elongated,Oval,Elongated,Ellipse",0.0060595462939251,0.0046221260342837,0.7611245322643054,0.9978242273119556,"[250, 214, 38]",gold,359.4464138308225
3,Faba-Seed-CC_Vf251-1-1,82.79947234109339,12.132658701584242,8.693998318720405,32.93447808916793,82.95329096839546,12.373648341281005,8.541212368391639,34.88693347237122,79.56103413744587,12.11800615702,8.364749119568884,34.166162069381606,3147.2438696900017,1543.1948607777647,3014,1391,3280,1697,59581.0,0.7235477095418676,275.4285484746738,934.9747468305832,0.993761988157785,59955.0,0.7319892869428473,331.6155240305659,228.9056984067575,1.4486992955557472,0.8564813097433503,0.8305659069485746,1.1675678016834434,"Elongated,Oval,Elongated,Ellipse",0.0055657931896169,0.0038419244122582,0.6898397257853083,0.999370324791546,"[255, 227, 40]",gold,484.89750224594223
4,Faba-Seed-CC_Vf251-1-1,67.64066929487653,10.531705854629486,8.185068864980757,29.512825035875927,67.76632703890019,10.740895947396872,8.041226701778388,31.262434486459107,64.99511949399815,10.518986771931454,7.87509326227192,30.61654599690409,3399.71442072607,2275.879255439361,3259,2165,3540,2384,48673.0,0.6629596648667093,248.9425402796689,837.8376618407356,0.9933873502459334,48997.0,0.790929329368368,287.8575291549824,215.50601189000295,1.3357285331877815,0.8713210819961726,0.8648116344583726,1.147682548560661,"Elongated,Oval,Elongated,Ellipse",0.0059141110914671,0.0044276295254042,0.7478991630945618,0.9989902520926686,"[254, 236, 30]",gold,393.7133174169802
5,Faba-Seed-CC_Vf251-1-1,107.6555734856327,14.046926254947593,9.779785923844097,37.79638602009216,107.85556790669324,14.32593877646398,9.607918638895466,40.03706999725316,103.44496788448532,14.029961860085452,9.409417013561985,39.20989568752578,3584.813262421418,1044.7271483341294,3426,875,3752,1207,77467.0,0.7417595628476884,314.0605798440786,1072.999133448223,0.9942884279700176,77912.0,0.7157495010717717,383.9371835659492,257.4935771894186,1.4910553799309547,0.8455277377207691,0.8179999054197681,1.1826933113934632,"Elongated,Oval,Elongated,Ellipse",0.004956138530806,0.0033239131138345,0.6691238452667496,0.9977007093250748,"[244, 227, 36]",gold,613.0292313843279
6,Faba-Seed-CC_Vf251-1-1,83.89733211433426,11.663278719178445,9.166562261789592,32.84253476386528,84.05319026288585,11.894945116903015,9.005471601880027,34.78953946890841,80.6159546149233,11.649193042213376,8.819416659383844,34.07078024657016,3970.075334183631,1870.6657004190756,3852,1715,4091,2030,60371.0,0.6533176468431915,277.2485248927512,932.3645737753168,0.9937286015275216,60752.0,0.8018994487613734,318.78620997307644,241.3479114673674,1.3208575455859268,0.8727034771950818,0.8697004958783087,1.1458645761491135,"Elongated,Oval,Elongated,Ellipse",0.005280452700354,0.0039977457962824,0.7563789525309762,0.9990688467729196,"[242, 224, 36]",gold,477.0361491111209
0,Faba-Seed-CC_Vf4-1-1,53.645094523575054,9.13267208394041,7.484953590201663,26.048847886027048,53.8211230143759,9.298912682822843,7.383392642123379,27.58690010732916,51.69727700714715,9.11359292834507,7.236247641592421,27.037115661655537,2877.6535329414646,2467.03407421014,2765,2381,2992,2562,32664.0,0.6079098958589595,203.9340493621145,679.6122650963194,0.993944557709278,32863.0,0.7949959841312337,229.08174121481483,181.8922814120696,1.259436296232051,0.8887033449766546,0.8902239361402495,1.125234878041636,"Elongated,Oval,Elongated,Ellipse",0.0070132788762801,0.0055685856420545,0.792498656477039,0.9981015726823184,"[252, 110, 12]",darkorange,317.3096676180926
1,Faba-Seed-CC_Vf4-1-1,37.512478692535446,7.404994791400073,6.456914267321635,21.94877485847085,37.63557037629684,7.539786751248097,6.36930245694143,23.244738582994703,36.15042567108279,7.389524943527594,6.24236744768003,22.781489879191096,3025.030909329714,1449.315747997023,2935,1363,3111,1538,22841.0,0.535146979822561,170.5346429359614,572.6417023478423,0.9895589636946538,23082.0,0.7415909090909091,185.74510120466863,156.90983956169475,1.183769620334334,0.8753042427839854,0.91811112018536,1.1424599026498583,"Elongated,Oval,Elongated,Ellipse",0.008132091467303,0.0068696571762048,0.8429280290080166,0.9978325928679884,"[196, 74, 7]",chocolate,203.6292388561559
2,Faba-Seed-CC_Vf4-1-1,68.71676463265075,10.58611251040118,8.277351460228243,29.75633089878681,68.94224859308419,10.778809857616851,8.165038718172175,31.5132911696182,66.22170485109123,10.56399695803279,8.002316148107795,30.885256948678787,3403.952869195287,2070.978250997825,3307,1941,3506,2201,41841.0,0.6528254474417473,230.81077919209915,776.3401871576773,0.9933053201338936,42123.0,0.8086780054116738,265.53948989837187,201.1483869614583,1.3201174213206663,0.8723841847397059,0.8692145160045152,1.1462839623787666,"Elongated,Oval,Elongated,Ellipse",0.0063463944432105,0.0048074469291235,0.7555338748329635,0.9973934305649028,"[255, 164, 21]",orange,397.2864986593019
3,Faba-Seed-CC_Vf4-1-1,66.46841371412349,10.221463118621651,8.27453650763262,29.10135326464909,66.68652004156935,10.407522810098197,8.162261960770545,30.819640431414744,64.05499005122641,10.200109358904918,7.999594729219115,30.20543010461025,3799.846115833169,1364.075731369836,3689,1247,3914,1483,40472.0,0.6204252516068752,227.0034159534202,759.2518754031087,0.9925933192720852,40774.0,0.7621845574387948,256.3927126097544,201.07998063889207,1.275078263858575,0.8822522685991476,0.8853739002283325,1.1334626564211774,"Elongated,Oval,Elongated,Ellipse",0.0063350640593436,0.004968372717901,0.7838869432055292,0.9995172026039116,"[255, 128, 21]",darkorange,383.57278144026037
4,Faba-Seed-CC_Vf4-1-1,41.96483759693822,8.040455565820286,6.654463097793285,23.175302358286835,42.10253904186055,8.186814718570337,6.564170810336947,24.543686304765767,40.441122400398726,8.023658170557681,6.433352233540446,24.05455063104548,4069.904117094553,2473.5230118973072,3984,2378,4158,2571,25552.0,0.5975952937702317,180.37133044658972,604.6417023478424,0.9904643770834948,25798.0,0.7608838068012626,201.68484582047316,161.71048488724668,1.2471970878146754,0.8782912744331335,0.8943226731429524,1.1385744446173849,"Elongated,Oval,Elongated,Ellipse",0.0078931138783842,0.0063286820948358,0.7998130436975562,0.997524498895784,"[255, 189, 30]",orange,244.73822744048437
5,Faba-Seed-CC_Vf4-1-1,63.80291076250206,10.00402934130376,8.11427013103303,28.658410137329323,64.01227063389325,10.186131119802988,8.004170187521046,30.350543761187225,61.486269729692005,9.983129824642178,7.844653596222177,29.745682148874213,4232.401323071379,1636.4153260058174,4109,1533,4355,1739,38849.0,0.6184921178816521,222.40522267567445,747.6955262170047,0.99256515074093,39140.0,0.7666153603283605,250.93865624497076,197.18533833790215,1.2726030158233943,0.8732531162099326,0.8862931921439738,1.1451433512658626,"Elongated,Oval,Elongated,Ellipse",0.0064593337343296,0.0050756863326701,0.7855156224407549,0.9996495500944956,"[254, 119, 14]",darkorange,361.8422874138408
0,Faba-Seed-CC_Vf339-1-1,76.62584229616522,11.301168446503349,8.532519330311455,31.708915166258095,75.9606640864812,12.368183880516908,7.82737204542304,33.88527868933201,65.02043357939654,11.44291014103551,7.241800075217334,31.350293858160725,2703.4566044501107,2575.8548634489352,2601,2421,2805,2731,50201.0,0.7742633918580571,252.81989317545785,871.1097397793778,0.9931155908128746,50549.0,0.7938172043010753,317.9565244388129,201.22307649166495,1.5801195865921631,0.831335819548637,0.7951398186330034,1.2028833312426463,"Elongated,Oval,Elongated,Ellipse",0.0063336691388381,0.0040083479709899,0.6322473311757257,0.9990263915613862,"[230, 187, 22]",goldenrod,457.1110986666067
1,Faba-Seed-CC_Vf339-1-1,66.84937330337746,9.728600613757758,8.649971354153415,28.995463339336983,66.26906325235613,10.647139882982186,7.935117560259789,30.985587202467773,56.72466502745465,9.850618823020652,7.341485061815786,28.667530613252826,2766.717554114531,1822.0037674673488,2637,1714,2903,1930,43796.0,0.6667498188250551,236.14148111083995,796.5655839020935,0.9930165064393252,44104.0,0.7622528543581175,273.71258586635764,203.9929568356441,1.3417746872843568,0.8673636830619221,0.862735194888473,1.1529189191664702,"Elongated,Oval,Elongated,Ellipse",0.006249716546405,0.0046577988134908,0.7443120164992515,0.998699023180272,"[255, 216, 33]",gold,384.0464532424748
2,Faba-Seed-CC_Vf339-1-1,67.59729989298964,9.99797692073538,8.516094269003931,29.33966171690132,67.0104971959504,10.94194972618779,7.812304389465186,31.353409875902983,57.3593139877125,10.123373705797633,7.227859642666572,29.007836177967526,2872.839384907194,1169.9619970193742,2755,1043,2997,1293,44286.0,0.7001687853724192,237.4588100663806,806.0214280248092,0.992714801282195,44611.0,0.732,281.29144417098433,200.8357229750872,1.4006046334987792,0.8566100087307855,0.844173596414259,1.167392383707577,"Elongated,Oval,Elongated,Ellipse",0.0063517013090137,0.0045349709383346,0.7126290608829843,0.9981115646385916,"[237, 211, 28]",gold,392.182577343811
3,Faba-Seed-CC_Vf339-1-1,82.65352005612132,10.70044658145852,9.740317912582253,32.27088944003649,81.93601641965213,11.71074403054986,8.93535533774134,34.4858244596105,70.13518611829092,10.834653892665893,8.266894250259394,31.905912318499176,3162.832373037858,2208.6141274238225,3037,2060,3288,2348,54150.0,0.6463926737855658,262.575553598215,886.5483399593904,0.9936144445667732,54498.0,0.7490869853917662,301.05531309343627,229.706685739806,1.310607534664657,0.8657718942639163,0.8721837555370477,1.1550386500478915,"Elongated,Oval,Elongated,Ellipse",0.0055596549047725,0.0042420440579834,0.7607045034227086,0.9969850538391384,"[234, 151, 23]",orange,458.19510349282945
4,Faba-Seed-CC_Vf339-1-1,76.85327303463912,10.416735424127417,9.281719315815524,31.03541218627186,76.18612053055374,11.40024589228779,8.514656397904176,33.165549362255746,65.21341867139331,10.547384368747462,7.877668134971046,30.684408058340495,3295.862204568024,1637.340536246276,3150,1526,3442,1749,50350.0,0.6649548305760351,253.1948085514698,852.6072144624361,0.993410149159498,50684.0,0.773235456723386,293.0731461204785,218.8915188537096,1.3388967633613358,0.8703848690682576,0.8639304279600721,1.1489170314627537,"Elongated,Oval,Elongated,Ellipse",0.0058207178971296,0.0043473985869654,0.7463757843552734,0.9993201219245538,"[224, 160, 26]",goldenrod,437.64971447871613
5,Faba-Seed-CC_Vf339-1-1,67.90104967121988,9.725873927711184,8.794628821092235,29.29550038674735,67.31161016487951,10.644155753104984,8.06782019696595,31.30621750203233,57.61705917769477,9.847857938289,7.46426010801308,28.96417430337373,3425.9087332808813,3147.0610992469374,3295,3041,3562,3261,44485.0,0.6523036642059263,237.99172495602383,804.8082245892128,0.992658544204936,44814.0,0.7573203949608444,273.635871000748,207.40442529039623,1.3193347760908096,0.8630553460685282,0.8697387666523199,1.158674243262955,"Elongated,Oval,Elongated,Ellipse",0.0061511941328705,0.004662345179058,0.7564455222178985,0.9980048836802466,"[219, 208, 18]",gold,381.0642241503505
6,Faba-Seed-CC_Vf339-1-1,84.13105666580415,10.990826556976474,9.65098254701545,32.63034928492721,83.40072674087509,12.028540632682386,8.853402855006125,34.8699560818335,71.38894161529011,11.128675876528645,8.191072698378113,32.26130674648405,3740.433143437715,2253.508672303059,3629,2099,3853,2404,55118.0,0.676945656601617,264.9120933946065,896.4234482783626,0.9935825792263042,55474.0,0.8067622950819672,309.2251061745122,227.59988276603488,1.3586347339747329,0.8619397277278499,0.8566965880354569,1.160173928444033,"Elongated,Oval,Elongated,Ellipse",0.0056102381467853,0.004129320417396,0.7339290439515933,0.997141491385503,"[241, 187, 27]",goldenrod,472.6217793709027
7,Faba-Seed-CC_Vf339-1-1,83.77235717894933,11.317958013414463,9.34996442939771,32.98703837289879,83.04514107404927,12.38655865758655,8.577261576235536,35.251126774302406,71.08456915475827,11.459910286319626,7.935589769782584,32.613961754240584,3778.96765847348,677.8598290909754,3670,516,3890,834,54883.0,0.7214512194366712,264.34675321195067,906.2224381515858,0.9926926763977064,55287.0,0.7844911377930246,318.42889615569885,220.50094875113115,1.4441157643956184,0.8398042813663215,0.8301594371721083,1.1907536341360965,"Elongated,Oval,Elongated,Ellipse",0.0058019586421241,0.0040176548066091,0.6891646911259114,0.9952335947197658,"[224, 160, 26]",goldenrod,470.17784238863123
8,Faba-Seed-CC_Vf339-1-1,83.07327477478121,11.633971117333688,8.993932221715527,32.91298179791265,82.3521273063632,12.73240857535635,8.250652700029212,35.17198727460571,70.49136665721115,11.779886894814144,7.633414765125606,32.54074274388432,3984.076214974736,1291.490418006431,3851,1144,4120,1436,54425.0,0.7616368641388195,263.24145232506834,904.1879502661797,0.9927764907608398,54821.0,0.6928884249121556,327.3198731086498,212.1046131102117,1.5432001610383224,0.8365480122036224,0.8042330269316968,1.1953886512333165,"Elongated,Oval,Elongated,Ellipse",0.0060141455784777,0.0038971908701922,0.6467907616077193,0.9981276074711318,"[235, 179, 32]",goldenrod,485.6036625628991
9,Faba-Seed-CC_Vf339-1-1,72.99610876535345,10.104117861274409,9.107683256088054,30.27724499035412,72.3624397643033,11.058112110285686,8.355003083792477,32.35534483169773,61.9404433192064,10.230845888928298,7.72995861312471,29.93481557745576,4295.0172302030405,1993.0445392384415,4179,1864,4415,2132,47823.0,0.6550861364030937,246.75926476602592,831.7787873376899,0.9923225364679518,48193.0,0.7561187705540097,284.27770215963494,214.7872127275645,1.323531780824457,0.8686223497325599,0.868021877521225,1.151248296003309,"Elongated,Oval,Elongated,Ellipse",0.005944372000076,0.0044912952497242,0.7534619798554726,0.9972308759816348,"[235, 164, 20]",goldenrod,412.9113686033409
0,Faba-Seed-CC_Vf398-1-1,90.01262487904107,11.671760653038694,9.694102119833966,33.89537937883121,88.90382668175474,12.870559880995216,8.815497830518456,36.348233761168935,75.38765294420617,11.851882124512365,8.117769710273107,33.47134747476764,2914.577771279158,1762.393741828941,2780,1611,3048,1914,58132.0,0.7286041107153227,272.0587458887225,929.4600282048218,0.993013443569464,58541.0,0.7158760652184621,329.1128539726039,225.42093560943707,1.4599924052432416,0.8455975069702721,0.8266427233236211,1.182595728768103,"Elongated,Oval,Elongated,Ellipse",0.0056614748154648,0.0038777426479294,0.6833381920238927,0.997668570567531,"[255, 142, 27]",darkorange,508.81241553313805
1,Faba-Seed-CC_Vf398-1-1,139.39786292163612,14.245763757309415,12.300421084554245,41.79012527369805,137.6807249165976,15.708937232295591,11.185598629448789,44.81428649550904,116.74893077745656,14.465607875648566,10.30028201368992,41.2673299335778,3631.627863061782,2497.045298025015,3441,2355,3826,2651,90026.0,0.7021255416345776,338.56264302832903,1145.9453095790604,0.9953453403650756,90447.0,0.78997893997894,401.692949895007,286.0267402792487,1.4043894969499462,0.8614895931026711,0.842839395405922,1.160780127823113,"Elongated,Oval,Elongated,Ellipse",0.0044619659864373,0.0031771570466226,0.7103782464482202,0.9976477481736008,"[255, 255, 59]",yellow,765.6832316727985
2,Faba-Seed-CC_Vf398-1-1,89.26473907059517,10.862945161354444,10.347032865298104,33.21455994558175,88.16515351917153,11.978671456630678,9.409251589140556,35.61814652325022,74.7612813008419,11.030584793897075,8.664529107163553,32.79904510684965,4087.26914603896,1432.800360804177,3969,1285,4218,1588,57649.0,0.6188611098401826,270.92616432238026,910.7909806465096,0.993485791097248,58027.0,0.7640993014964147,306.30639120161175,240.60380223403723,1.2730737767130758,0.8733014873073669,0.8844939972018275,1.1450799231812605,"Elongated,Oval,Elongated,Ellipse",0.0053132992975005,0.0041735988869544,0.7823296310860665,0.995963338081286,"[255, 132, 26]",darkorange,489.689019366395
0,Faba-Seed-CC_Vf565-3-1,162.8003355191633,16.30002474771879,12.759716294529426,46.483560627905526,163.1238357631989,17.033613582452592,12.235408315054066,49.15427591909363,149.3664790452363,16.299513804270237,11.708097390300868,47.03586793277572,3137.9898305477373,1771.5457104138434,2986,1575,3296,1959,86337.0,0.6957235840356004,331.5534384888803,1130.8397538817887,0.9897513498641538,87231.0,0.7252772177419354,391.8740950025039,281.48692802255937,1.3921573472537867,0.848407859560648,0.8460713344339893,1.178678378248234,"Elongated,Oval,Elongated,Ellipse",0.0045388894101312,0.0032603278782278,0.7158367029509113,0.9965573254470376,"[254, 231, 31]",gold,886.9233862411318
1,Faba-Seed-CC_Vf565-3-1,169.86016451697125,16.23226903519041,13.346842496230146,47.27745732005887,170.19769333408297,16.96280849822266,12.798408984070118,49.99378598523805,155.84374948022204,16.231760215624362,12.246834348963237,47.83919752844302,3571.193414815555,1013.3518166983048,3392,842,3753,1189,90081.0,0.6563020807929492,338.6660470571093,1150.1534623807736,0.9918739470815578,90819.0,0.7191119768175178,390.2451583021455,294.4392811206565,1.3253841566819653,0.8557196018104677,0.8678289527807511,1.1686070973298668,"Elongated,Oval,Elongated,Ellipse",0.0043321583719335,0.0032686058227668,0.7531270912845351,0.9981827147564952,"[241, 149, 22]",orange,920.6063713219453
